Feature_Clean,LightGBM,XGBoost,CatBoost,Mean,Std,Original_Feature
ED_HOME_draw_tendency,95,0.0023400134,0.4233426189494271,0.0033520757600735765,0.0009534501618710233,ED_HOME_draw_tendency
RN_dr_diff,86,0.0022688257,0.4534949155602802,0.0033188714005881123,0.001142148807623248,RN_dr_diff
WL_AGR_sigma_diff,94,0.0024460687,0.4022926520927575,0.0033050406593463006,0.0007978402900667652,WL_AGR_sigma_diff
momentum_ED_rating,15,0.0068203015,0.23371993524800655,0.0032358049082018368,0.0032303342502191905,momentum_ED_rating
BARS_FAST_ordinal_diff,15,0.006683241,0.2405260504872301,0.0032128051539993406,0.0031453969702470294,BARS_FAST_ordinal_diff
LM_LONG_away_wr_diff,84,0.004029418,0.25142991159248634,0.003207744844776921,0.000765655206495963,LM_LONG_away_wr_diff
RN_DEEP_form10_diff,83,0.0026718958,0.3899252257451348,0.0032046682193709827,0.0006294745628099879,RN_DEEP_form10_diff
LM_LONG_sos_diff,74,0.0022158225,0.44662054343533114,0.003131645401838147,0.0011821850303915021,LM_LONG_sos_diff
BARS_SLOW_kurtosis_diff,28,0.0021175817,0.6155510973542977,0.003099866162158706,0.002701913307309219,BARS_SLOW_kurtosis_diff
ED_p_home_win,80,0.004874105,0.13144030201596457,0.0030404606565039385,0.0017822881120377841,ED_p_home_win
RN_p_home_win,77,0.0045138295,0.17496877460330285,0.0030288027690956974,0.0013935277536545085,RN_p_home_win
PL_certainty_diff,62,0.002232136,0.4544417969800873,0.0030165103917919084,0.0013233643403705365,PL_certainty_diff
COLLEY_diff,84,0.003612038,0.23040879937480493,0.0029985478389762607,0.0006577236211951482,COLLEY_diff
LM_streak_diff,130,0.002130339,0.20735043713813475,0.002989921099796693,0.0015383226668384397,LM_streak_diff
RN_DEEP_p_home_win,74,0.0043606358,0.1811045356480935,0.002961529810803026,0.001292850455498701,RN_DEEP_p_home_win
BARS_FAST_skew_diff,70,0.0032337639,0.29978671294351705,0.0029326318676429776,0.0003384974699861063,BARS_FAST_skew_diff
LNET_percentile_diff,114,0.0023439752,0.22367311812164145,0.002920017219164709,0.0010919274757881646,LNET_percentile_diff
RLHF_DEEP_reward_abs,64,0.0021535591,0.4251520320783857,0.002917126174276424,0.0011596305344749266,RLHF_DEEP_reward_abs
LM_LONG_gcpg_diff,84,0.0023434754,0.33115288268884546,0.0029115072407043057,0.000505423068487784,LM_LONG_gcpg_diff
PL_ordinal_diff,34,0.0040678033,0.3418777776170454,0.002911017476569832,0.0014776142214438929,PL_ordinal_diff
BARS_SLOW_skew_diff,18,0.0035714654,0.4402675580105183,0.0028780125249763876,0.0019653895894570397,BARS_SLOW_skew_diff
RN_gpg_diff,50,0.0035557216,0.3186872299601967,0.002858546686346043,0.0009070562029795497,RN_gpg_diff
PR_GOL_diff,93,0.0022971747,0.28663605512469925,0.0028576670175909477,0.0005561965579592916,PR_GOL_diff
RN_DEEP_score_diff,57,0.0045400877,0.18994240520010175,0.0028430614417147304,0.001472743055023574,RN_DEEP_score_diff
RN_score_diff,99,0.0030526272,0.1808036502090869,0.0028300316977655504,0.0009308766849104916,RN_score_diff
WL_sigma_diff,54,0.002473042,0.4031709994900234,0.0028281473190656975,0.0010711075811375291,WL_sigma_diff
LNET_rank_pos_diff,117,0.00235445,0.181089473184911,0.002818224265106766,0.0013026790698252846,LNET_rank_pos_diff
RN_sos_diff,17,0.0020973454,0.5689372646925802,0.002803317920984641,0.0026058077029543444,RN_sos_diff
RN_lr_diff,94,0.0025287478,0.2353805769728364,0.0027762267732412515,0.000586707494555318,RN_lr_diff
BARS_FAST_streak_diff,33,0.0021680691,0.48954014105311383,0.0027577603338352305,0.0019122491853329753,BARS_FAST_streak_diff
RLHF_DEEP_p_home_win,18,0.0051023546,0.24531143757159363,0.002738455186470234,0.002234932369442349,RLHF_DEEP_p_home_win
WL_AGR_mu_diff,65,0.0022992785,0.3475664804485327,0.002719301105429999,0.000656365128604933,WL_AGR_mu_diff
LNET_score_diff,40,0.0035790494,0.30578573065887443,0.002701114534217811,0.001100559808141206,LNET_score_diff
BARS_SLOW_mu_diff,17,0.0051028766,0.2376490598408367,0.0027008676217613868,0.002257368145657255,BARS_SLOW_mu_diff
RN_home_wr_diff,49,0.003581566,0.26741506337874693,0.0026840339681259372,0.0008926314393567448,RN_home_wr_diff
RN_DEEP_cs_diff,51,0.002455006,0.36390249042249706,0.00265457929044835,0.000901384240333229,RN_DEEP_cs_diff
mELO_4D_p_home_win,44,0.0038863986,0.24307914243006218,0.0026434235560539986,0.001151478619097855,mELO_4D_p_home_win
BARS_mu_diff,40,0.0050384765,0.14236484660059973,0.0026428539799922407,0.0020747803096297685,BARS_mu_diff
BTF_mu_diff,15,0.005188988,0.2168651867803065,0.0026358512568891933,0.0023545612821702856,BTF_mu_diff
WL_mu_diff,81,0.002294754,0.25084426896623985,0.00259091045784055,0.00034486664450459676,WL_mu_diff
RN_DEEP_sos_diff,8,0.0021194308,0.5355725852946276,0.0025894813481368104,0.002563743638563306,RN_DEEP_sos_diff
WL_CON_mu_diff,56,0.0024484214,0.30834935718204504,0.0025283089013160734,0.0005198651073885692,WL_CON_mu_diff
LNET_gpg_diff,1,0.0042758035,0.31985036509074166,0.002503656009416586,0.002203336625076965,LNET_gpg_diff
RN_form5_diff,18,0.0024763935,0.4320603489236284,0.0024856311944747686,0.001830370919823087,RN_form5_diff
WL_p_draw,67,0.002290883,0.2666999110294893,0.0024713880203315933,0.00018851249380042237,WL_p_draw
PL_mu_diff,45,0.003943872,0.17752882748490273,0.002456300662575491,0.0012898031800339345,PL_mu_diff
PL_sigma_diff,32,0.002219324,0.39351443407485415,0.002442539293611242,0.0013944614087121213,PL_sigma_diff
RN_DEEP_dr_diff,18,0.0021613438,0.4489227713038022,0.00243682271467999,0.0019294715936017304,RN_DEEP_dr_diff
BARS_k_factor_diff,83,0.0021432638,0.20978445481657287,0.002427988328042965,0.0005329755989062652,BARS_k_factor_diff
RN_wr_diff,9,0.0039357548,0.29976191193301144,0.002421107397417873,0.001870757700764497,RN_wr_diff
RN_DEEP_gpg_diff,15,0.0040608323,0.2640559167247213,0.002417101777332139,0.0017660937210372642,RN_DEEP_gpg_diff
LNET_gdpg_diff,6,0.0034666979,0.35584100587377315,0.002415024490960106,0.0019015298141126682,LNET_gdpg_diff
WL_ordinal_diff,38,0.0029490157,0.28512453321073367,0.002397792037932434,0.0008714479937219384,WL_ordinal_diff
TMP_mu_diff,62,0.0033406098,0.15452707084579392,0.0023862859264493696,0.0009030170495737879,TMP_mu_diff
LNET_wr_diff,1,0.003888379,0.32208780095830575,0.00238197267221715,0.002058337878338174,LNET_wr_diff
LMLE_score_diff,57,0.002418523,0.26213279441457155,0.0023765078393173347,0.00026830635284923974,LMLE_score_diff
BTF_ordinal_diff,14,0.0044924463,0.20128673422568455,0.0023395221935029837,0.0020096075622613356,BTF_ordinal_diff
TMF_certainty_diff,48,0.002464819,0.27529585385043465,0.002325833949798791,0.0005109952950749505,TMF_certainty_diff
ED_AUTO_expected_score_diff,3,0.004226926,0.2638956612168246,0.002325288388131235,0.002076317836981011,ED_AUTO_expected_score_diff
RN_away_wr_diff,20,0.0031984295,0.2969994511709093,0.0023005474835399112,0.001362143835490851,RN_away_wr_diff
ED_p_away_win,24,0.0039805253,0.20299670126674066,0.00229678482374283,0.0015674571122239512,ED_p_away_win
BARS_SLOW_sigma_diff,27,0.0023262235,0.3571323278284854,0.0022957972453935393,0.0012910081108536216,BARS_SLOW_sigma_diff
LM_LONG_form_diff,56,0.002575469,0.22518318896311784,0.002293437518309445,0.00026370186284419104,LM_LONG_form_diff
WL_AGR_p_home_win,69,0.002335887,0.2003099251102313,0.0022895299610527146,0.00026629581175955893,WL_AGR_p_home_win
LNET_form10_diff,21,0.002958246,0.3054340929994216,0.0022608221188821476,0.001292087935260774,LNET_form10_diff
LMLE_sos_diff,0,0.0036599534,0.3058817867765635,0.002239590410335134,0.0019626932708725914,LMLE_sos_diff
RLHF_reward_diff,46,0.0034109969,0.16163663409055593,0.002237921891242007,0.0010165160808200129,RLHF_reward_diff
BTF_sigma_diff,10,0.002513085,0.3785011844425173,0.002221568700646537,0.0017277457661879778,BTF_sigma_diff
TMF_mu_diff,40,0.0033518411,0.1832122206610083,0.002216800084467952,0.0009998350108041474,TMF_mu_diff
LM_games_diff,91,0.0023523765,0.09007933316011402,0.0021964379347289326,0.0012251411527855617,LM_games_diff
LMLE_rank_pos_diff,48,0.0023571237,0.24565512523026858,0.002191133071544634,0.00037690396873326444,LMLE_rank_pos_diff
RN_DEEP_home_wr_diff,13,0.0031812654,0.26982803476496126,0.0021187125941621414,0.001442476579135128,RN_DEEP_home_wr_diff
RLHF_DEEP_reward_diff,38,0.0031262483,0.18070675191631522,0.002108810283149197,0.000905110032294185,RLHF_DEEP_reward_diff
LNET_home_wr_diff,2,0.0019745866,0.4268727401323572,0.002105545292602582,0.0021007664247444987,LNET_home_wr_diff
LNET_dr_diff,7,0.0019218577,0.4110133146104892,0.002096205771720546,0.0019326604401942657,LNET_dr_diff
RN_DEEP_lr_diff,32,0.0025558274,0.2558228373282784,0.0020957350968507462,0.0007989834313729205,RN_DEEP_lr_diff
LNET_cs_diff,17,0.0029194278,0.2707921067775,0.002083528192845715,0.0012690643856716345,LNET_cs_diff
TS_certainty_diff,62,0.0022445943,0.17077711529632877,0.0020751142202062567,0.0003184448066553861,TS_certainty_diff
RN_DEEP_form5_diff,3,0.0022780306,0.3759195239404199,0.0020490695419776396,0.0018353488206149585,RN_DEEP_form5_diff
BARS_SLOW_streak_diff,15,0.0021218993,0.33559808332610297,0.002009264652354504,0.001406420243768062,BARS_SLOW_streak_diff
RN_DEEP_gcpg_diff,8,0.0022664785,0.3278597616883227,0.0019461211646022124,0.0015182196507981373,RN_DEEP_gcpg_diff
LMLE_dr_diff,2,0.0015995598,0.41128209975781044,0.0019285675456903225,0.0020397482502215914,LMLE_dr_diff
RN_DEEP_streak_diff,3,0.0025047946,0.3109439091732443,0.0019080721622213293,0.0015862669482594601,RN_DEEP_streak_diff
BARS_sigma_diff,44,0.002167639,0.18761421653423405,0.0018856206241535166,0.0002774007132429904,BARS_sigma_diff
LNET_sos_diff,0,0.002281001,0.3358677171205663,0.0018798927472399956,0.0017148889177857783,LNET_sos_diff
LNET_away_wr_diff,4,0.0029136853,0.257408760750719,0.0018781388608958935,0.001509101813633605,LNET_away_wr_diff
RN_DEEP_away_wr_diff,7,0.0021902323,0.31279616003751426,0.0018582734463819858,0.001464168319662565,RN_DEEP_away_wr_diff
LM_LONG_games_diff,36,0.0023452402,0.186349250862012,0.0018428419834217852,0.000513035289946076,LM_LONG_games_diff
BTP_sigma_diff,3,0.0027331205,0.26713195326808475,0.001838140921324282,0.00149694782385641,BTP_sigma_diff
BTF_certainty_diff,16,0.0029101286,0.19084356621751594,0.0018017129979692416,0.0011654474896665178,BTF_certainty_diff
WL_CON_sigma_diff,38,0.002328355,0.16632971807429425,0.0017949224525079478,0.00048131318561471916,WL_CON_sigma_diff
BTP_certainty_diff,8,0.0025579159,0.24634459402094971,0.0017715497311411555,0.0012810838438181585,BTP_certainty_diff
LMLE_lr_diff,2,0.0028160147,0.2413019004044896,0.0017674518468712168,0.001480931708438536,LMLE_lr_diff
RN_gcpg_diff,24,0.0023381216,0.20740077683073846,0.0017639971894630052,0.0007769878406083985,RN_gcpg_diff
BARS_FAST_sigma_diff,6,0.0021817305,0.28731991434665893,0.0017582983827207797,0.0013763659350486401,BARS_FAST_sigma_diff
BARS_FAST_p_home_win,6,0.002882602,0.2150911220750291,0.0017511595618619306,0.0013755941168913084,BARS_FAST_p_home_win
last_form10_diff,1,0.0,0.5114293721038924,0.0017169848813869905,0.0029422128610628994,last_form10_diff
LMLE_away_wr_diff,0,0.0024859002,0.2651118483823402,0.0017123395566085529,0.0014852287161674833,LMLE_away_wr_diff
LMLE_gpg_diff,1,0.0033033208,0.17140498253624148,0.0016846771980245005,0.0016335280302739133,LMLE_gpg_diff
LNET_gcpg_diff,1,0.0032234602,0.17455412025689743,0.0016685540977791425,0.0015947939104953982,LNET_gcpg_diff
WL_p_home_win,15,0.0020988896,0.22440093755419563,0.0016309375927182335,0.0009390017012239012,WL_p_home_win
RN_games_diff,7,0.0025288234,0.2013300180039563,0.0015995833627920977,0.0011912560547142246,RN_games_diff
TMF_sigma_diff,12,0.0022558372,0.20698802401376393,0.0015885495059372232,0.0009990686755274134,TMF_sigma_diff
ED_AUTO_rating_diff,15,0.0025846292,0.16062171733311803,0.001580253415545933,0.001017606140203575,ED_AUTO_rating_diff
BARS_FAST_mu_diff,19,0.0022194465,0.18162435633616902,0.0015774158572596203,0.0007890352831228225,BARS_FAST_mu_diff
LMLE_form5_diff,0,0.0,0.47177366243205376,0.0015725788747735136,0.0027237865100172205,LMLE_form5_diff
LM_LONG_streak_diff,33,0.0022115256,0.12348773442579543,0.001552071125962213,0.0005712418144264885,LM_LONG_streak_diff
