bet_no,Date,P1,P2,pick_side,pick_odds,model_conf,pick_ev,pick_correct,stake_frac,stake_units,pnl_units,bankroll_before,bankroll_after,drawdown_pct
55,2025-04-26,Shapovalov D.,Nishikori K.,P2,2.1550000000000002,0.5225414478011023,0.12607682001137566,0,0.02728935498081726,34.39489533065094,-34.39489533065094,1260.3777317136457,1225.9828363829947,2.7289354980817326
56,2025-05-02,Ruud C.,Cerundolo F.,P1,1.8900000000000001,0.5709493501132596,0.0790942717140608,1,0.02221749205451146,27.238263926306608,24.242054894412885,1225.9828363829947,1250.2248912774076,0.8055394966740724
57,2025-05-07,Dzumhur D.,Gaubas V.,P1,1.9575,0.672920999476804,0.3172428564758437,0,0.03,37.50674673832223,-37.50674673832223,1250.2248912774076,1212.7181445390854,3.781373311773843
58,2025-05-07,Kovacevic A.,Taberner C.,P1,2.47,0.5260334504222465,0.2993026225429489,0,0.03,36.38154433617256,-36.38154433617256,1212.7181445390854,1176.336600202913,6.667932112420624
59,2025-05-07,Sonego L.,Burruchaga R.,P1,1.5899999999999999,0.6733199066951232,0.0705786516452458,0,0.029906208324256698,35.179767425116175,-35.179767425116175,1176.336600202913,1141.1568327777968,9.459140378000235
60,2025-05-08,Cobolli F.,Nardi L.,P1,1.4075,0.7805566706832413,0.09863351398666209,0,0.03,34.234704983333906,-34.234704983333906,1141.1568327777968,1106.922127794463,12.17536616666022
61,2025-05-08,Rinderknech A.,Gigante M.,P1,2.185,0.5580130123630325,0.21925843201322592,0,0.03,33.20766383383389,-33.20766383383389,1106.922127794463,1073.714463960629,14.810105181660422
62,2025-05-08,Martinez P.,Bellucci M.,P1,1.675,0.6398827694580423,0.07180363884222096,1,0.026593940311933687,28.554298366628842,19.27415139747447,1073.714463960629,1092.9886153581035,13.280869071524707
63,2025-05-08,Carballes Baena R.,Ofner S.,P1,2.3225,0.5024035095896895,0.16683215102205373,0,0.03,32.789658460743105,-32.789658460743105,1092.9886153581035,1060.1989568973604,15.882442999378968
64,2025-05-08,Bublik A.,Safiullin R.,P1,1.94,0.57646728532399,0.11834653352854063,1,0.03,31.80596870692081,29.89761058450556,1060.1989568973604,1090.096567481866,13.510327891961449
65,2025-05-08,Vukic A.,Moreno De Alboran N.,P1,2.2175000000000002,0.5111233242768382,0.13341597158388874,1,0.027395476711270784,29.86371512748568,36.359073167713824,1090.096567481866,1126.45564064958,10.625551982894963
66,2025-05-11,Fils A.,Tsitsipas S.,P2,2.18,0.5006504414384245,0.09141796233576549,0,0.01936821235927237,21.81743206140127,-21.81743206140127,1126.45564064958,1104.6382085881787,12.356575271582997
67,2025-05-20,Baez S.,Ugo Carabelli C.,P1,1.6099999999999999,0.6889274636921907,0.10917321654442697,0,0.03,33.13914625764536,-33.13914625764536,1104.6382085881787,1071.4990623305334,14.9858780134355
68,2025-05-21,Arnaldi M.,Marozsan F.,P1,2.12,0.5210198744068698,0.10456213374256407,1,0.023339761996108023,25.008533093847564,28.009557065109274,1071.4990623305334,1099.5086193956427,12.763563515144053
69,2025-05-23,Cobolli F.,Etcheverry T.,P1,2.15,0.5130382994344815,0.10303234378413528,1,0.022398335605246778,24.627163058085152,28.321237516797922,1099.5086193956427,1127.8298569124406,10.516519886541413
70,2025-05-25,Van De Zandschulp B.,Nava E.,P1,1.7650000000000001,0.6971192045289754,0.23041539599364158,0,0.03,33.83489570737322,-33.83489570737322,1127.8298569124406,1093.9949612050673,13.20102428994518
71,2025-05-25,Borges N.,Jacquet K.,P1,1.57,0.6899592265419305,0.08323598567083096,1,0.03,32.81984883615202,18.70731383660665,1093.9949612050673,1112.7022750416738,11.71676180530325
72,2025-05-25,Mpetshi G.,Bergs Z.,P1,1.8224999999999998,0.5890341605036482,0.07351475751789871,1,0.022344911099665268,24.863233416201492,20.45000948482572,1112.7022750416738,1133.1522845264994,10.094231593108754
73,2025-05-26,Ugo Carabelli C.,Munar J.,P1,2.3724999999999996,0.5438999561815692,0.2904026460407726,0,0.03,33.99456853579498,-33.99456853579498,1133.1522845264994,1099.1577159907044,12.79140464531549
74,2025-05-26,Baez S.,Kecmanovic M.,P1,1.7275,0.6259657322155641,0.08135580240238693,0,0.027957320413191423,30.729504450583782,-30.729504450583782,1099.1577159907044,1068.4282115401206,15.229523288430766
75,2025-05-29,Humbert U.,Fearnley J.,P2,2.19,0.5247524673959078,0.14920790359703795,1,0.03,32.052846346203616,38.1428871519823,1068.4282115401206,1106.5710986921029,12.203217269827752
76,2025-05-30,Altmaier D.,Medjedovic H.,P1,2.4975,0.5006920315844416,0.25047834888214304,1,0.03,33.197132960763085,49.71270660874272,1106.5710986921029,1156.2838053008456,8.258946805674757
77,2025-07-14,Basilashvili N.,Cazaux A.,P1,2.145,0.5850801695283576,0.25499696363832713,0,0.03,34.68851415902537,-34.68851415902537,1156.2838053008456,1121.5952911418203,11.011178401504509
78,2025-07-14,Herbert P.,Stricker D.,P1,2.29,0.518539230851706,0.18745483865040669,0,0.03,33.64785873425461,-33.64785873425461,1121.5952911418203,1087.9474324075657,13.68084304945938
