query_name,matched,player_name,player_slug,section,directory_matches,source_url,season
Agassi A.,True,Andre Agassi,AndreAgassi,retired_men,229.0,https://www.tennisabstract.com/charting/AndreAgassi.html,2000
Agenor R.,False,,,,,,2000
Al-Alawi S.K.,False,,,,,,2000
Alami K.,True,Karim Alami,KarimAlami,retired_men,2.0,https://www.tennisabstract.com/charting/KarimAlami.html,2000
Alonso J.,False,,,,,,2000
Alvarez E.,False,,,,,,2000
Arazi H.,True,Hicham Arazi,HichamArazi,retired_men,3.0,https://www.tennisabstract.com/charting/HichamArazi.html,2000
Armando H.,False,,,,,,2000
Arnold L.,False,,,,,,2000
Arthurs W.,False,,,,,,2000
Baccanello P.,False,,,,,,2000
Bachelot J.F,False,,,,,,2000
Balcells J.,False,,,,,,2000
Bastl G.,False,,,,,,2000
Behrend T.,False,,,,,,2000
Berasategui A.,True,Alberto Berasategui,AlbertoBerasategui,retired_men,7.0,https://www.tennisabstract.com/charting/AlbertoBerasategui.html,2000
Bhupathi M.,False,,,,,,2000
Bjorkman J.,True,Jonas Bjorkman,JonasBjorkman,retired_men,16.0,https://www.tennisabstract.com/charting/JonasBjorkman.html,2000
Black B.,True,Byron Black,ByronBlack,retired_men,2.0,https://www.tennisabstract.com/charting/ByronBlack.html,2000
Black W.,False,,,,,,2000
Blake J.,True,James Blake,JamesBlake,retired_men,38.0,https://www.tennisabstract.com/charting/JamesBlake.html,2000
Blanco G.,True,Galo Blanco,GaloBlanco,retired_men,2.0,https://www.tennisabstract.com/charting/GaloBlanco.html,2000
Boruszewski J.,False,,,,,,2000
Boutter J.,False,,,,,,2000
Bower J.,False,,,,,,2000
Braasch K.,False,,,,,,2000
Browne F.,False,,,,,,2000
Bruguera S.,True,Sergi Bruguera,SergiBruguera,retired_men,29.0,https://www.tennisabstract.com/charting/SergiBruguera.html,2000
Bryan B.,False,,,,,,2000
Bryan M.,False,,,,,,2000
Burgsmuller L.,False,,,,,,2000
Burrieza O.,False,,,,,,2000
Cabello F.,False,,,,,,2000
Cadart R.,False,,,,,,2000
Calatrava A.,False,,,,,,2000
Caldwell D.,False,,,,,,2000
Calleri A.,True,Agustin Calleri,AgustinCalleri,retired_men,2.0,https://www.tennisabstract.com/charting/AgustinCalleri.html,2000
Canas G.,True,Guillermo Canas,GuillermoCanas,retired_men,14.0,https://www.tennisabstract.com/charting/GuillermoCanas.html,2000
Capalik K.,False,,,,,,2000
Caratti C.,False,,,,,,2000
Carretero R.,True,Roberto Carretero,RobertoCarretero,retired_men,2.0,https://www.tennisabstract.com/charting/RobertoCarretero.html,2000
Chang M.,True,Michael Chang,MichaelChang,retired_men,66.0,https://www.tennisabstract.com/charting/MichaelChang.html,2000
Charpentier M.,False,,,,,,2000
Chela J.I.,True,Juan Ignacio Chela,JuanIgnacioChela,retired_men,7.0,https://www.tennisabstract.com/charting/JuanIgnacioChela.html,2000
Cherkasov A.,True,Andrei Cherkasov,AndreiCherkasov,retired_men,3.0,https://www.tennisabstract.com/charting/AndreiCherkasov.html,2000
Childs L.,False,,,,,,2000
Clavet F.,True,Francisco Clavet,FranciscoClavet,retired_men,3.0,https://www.tennisabstract.com/charting/FranciscoClavet.html,2000
Clement A.,True,Arnaud Clement,ArnaudClement,retired_men,14.0,https://www.tennisabstract.com/charting/ArnaudClement.html,2000
Cobolli S.,True,Flavio Cobolli,FlavioCobolli,active_men,30.0,https://www.tennisabstract.com/charting/FlavioCobolli.html,2000
Coria G.,True,Guillermo Coria,GuillermoCoria,retired_men,31.0,https://www.tennisabstract.com/charting/GuillermoCoria.html,2000
Corretja A.,True,Alex Corretja,AlexCorretja,retired_men,34.0,https://www.tennisabstract.com/charting/AlexCorretja.html,2000
Cortes J.,False,,,,,,2000
Costa A.,True,Albert Costa,AlbertCosta,retired_men,16.0,https://www.tennisabstract.com/charting/AlbertCosta.html,2000
Costa F.,True,Facundo Diaz Acosta,FacundoDiazAcosta,active_men,7.0,https://www.tennisabstract.com/charting/FacundoDiazAcosta.html,2000
Courier J.,True,Jim Courier,JimCourier,retired_men,57.0,https://www.tennisabstract.com/charting/JimCourier.html,2000
Coutelot N.,False,,,,,,2000
Cowan B.,False,,,,,,2000
Damm M.,True,Martin Damm,MartinDamm,active_men,3.0,https://www.tennisabstract.com/charting/MartinDamm.html,2000
Davydenko N.,True,Nikolay Davydenko,NikolayDavydenko,retired_men,75.0,https://www.tennisabstract.com/charting/NikolayDavydenko.html,2000
Delgado J.,False,,,,,,2000
Delgado R.,False,,,,,,2000
Dent T.,False,,,,,,2000
Dewulf F.,False,,,,,,2000
Diaz J.,False,,,,,,2000
Dosedel S.,True,Slava Dosedel,SlavaDosedel,retired_men,2.0,https://www.tennisabstract.com/charting/SlavaDosedel.html,2000
Draper S.,True,Scott Draper,ScottDraper,retired_men,2.0,https://www.tennisabstract.com/charting/ScottDraper.html,2000
Dupuis A.,False,,,,,,2000
El Aarej M.,False,,,,,,2000
El Aynaoui Y.,True,Younes El Aynaoui,YounesElAynaoui,retired_men,4.0,https://www.tennisabstract.com/charting/YounesElAynaoui.html,2000
Elsner D.,False,,,,,,2000
Enqvist T.,True,Thomas Enqvist,ThomasEnqvist,retired_men,22.0,https://www.tennisabstract.com/charting/ThomasEnqvist.html,2000
Erlich J.,False,,,,,,2000
Eschauer W.,False,,,,,,2000
Escude N.,True,Nicolas Escude,NicolasEscude,retired_men,4.0,https://www.tennisabstract.com/charting/NicolasEscude.html,2000
Etlis G.,False,,,,,,2000
Fahlke A.,False,,,,,,2000
Fasching A.,False,,,,,,2000
Federer R.,True,Roger Federer,RogerFederer,retired_men,790.0,https://www.tennisabstract.com/charting/RogerFederer.html,2000
Ferreira W.,True,Wayne Ferreira,WayneFerreira,retired_men,17.0,https://www.tennisabstract.com/charting/WayneFerreira.html,2000
Ferrero J.C.,True,Juan Carlos Ferrero,JuanCarlosFerrero,retired_men,47.0,https://www.tennisabstract.com/charting/JuanCarlosFerrero.html,2000
Filippini M.,True,Marcelo Filippini,MarceloFilippini,retired_men,2.0,https://www.tennisabstract.com/charting/MarceloFilippini.html,2000
Fish M.,True,Mardy Fish,MardyFish,retired_men,22.0,https://www.tennisabstract.com/charting/MardyFish.html,2000
Fleischfresser T.,False,,,,,,2000
Flygt K.,False,,,,,,2000
Freelove O.,False,,,,,,2000
Friedl L.,False,,,,,,2000
Froberg J.,False,,,,,,2000
Fromberg R.,False,,,,,,2000
Furlan R.,False,,,,,,2000
Galimberti G.,False,,,,,,2000
Gambill J.M.,True,Jan Michael Gambill,JanMichaelGambill,retired_men,3.0,https://www.tennisabstract.com/charting/JanMichaelGambill.html,2000
