query_name,matched,player_name,player_slug,section,directory_matches,source_url,season
Ajdukovic D.,True,Duje Ajdukovic,DujeAjdukovic,active_men,3.0,https://www.tennisabstract.com/charting/DujeAjdukovic.html,2021
Albot R.,True,Radu Albot,RaduAlbot,active_men,24.0,https://www.tennisabstract.com/charting/RaduAlbot.html,2021
Alcaraz C.,True,Carlos Alcaraz,CarlosAlcaraz,active_men,263.0,https://www.tennisabstract.com/charting/CarlosAlcaraz.html,2021
Altmaier D.,True,Daniel Altmaier,DanielAltmaier,active_men,24.0,https://www.tennisabstract.com/charting/DanielAltmaier.html,2021
Anderson K.,True,Kevin Anderson,KevinAnderson,retired_men,51.0,https://www.tennisabstract.com/charting/KevinAnderson.html,2021
Andreev A.,True,Adrian Andreev,AdrianAndreev,active_men,5.0,https://www.tennisabstract.com/charting/AdrianAndreev.html,2021
Andujar P.,True,Pablo Andujar,PabloAndujar,retired_men,19.0,https://www.tennisabstract.com/charting/PabloAndujar.html,2021
Aragone J.C.,False,,,,,,2021
Arnaboldi A.,True,Andrea Arnaboldi,AndreaArnaboldi,retired_men,3.0,https://www.tennisabstract.com/charting/AndreaArnaboldi.html,2021
Auger-Aliassime F.,True,Felix Auger Aliassime,FelixAugerAliassime,active_men,144.0,https://www.tennisabstract.com/charting/FelixAugerAliassime.html,2021
Bachinger M.,True,Matthias Bachinger,MatthiasBachinger,retired_men,4.0,https://www.tennisabstract.com/charting/MatthiasBachinger.html,2021
Baez S.,True,Sebastian Baez,SebastianBaez,active_men,64.0,https://www.tennisabstract.com/charting/SebastianBaez.html,2021
Bagnis F.,True,Facundo Bagnis,FacundoBagnis,active_men,11.0,https://www.tennisabstract.com/charting/FacundoBagnis.html,2021
Balazs A.,True,Attila Balazs,AttilaBalazs,retired_men,8.0,https://www.tennisabstract.com/charting/AttilaBalazs.html,2021
Barrere G.,True,Gregoire Barrere,GregoireBarrere,active_men,19.0,https://www.tennisabstract.com/charting/GregoireBarrere.html,2021
Barrios M.,False,,,,,,2021
Basilashvili N.,True,Nikoloz Basilashvili,NikolozBasilashvili,active_men,51.0,https://www.tennisabstract.com/charting/NikolozBasilashvili.html,2021
Bautista Agut R.,True,Roberto Bautista Agut,RobertoBautistaAgut,active_men,105.0,https://www.tennisabstract.com/charting/RobertoBautistaAgut.html,2021
Bedene A.,True,Aljaz Bedene,AljazBedene,retired_men,37.0,https://www.tennisabstract.com/charting/AljazBedene.html,2021
Bellucci T.,True,Thomaz Bellucci,ThomazBellucci,retired_men,21.0,https://www.tennisabstract.com/charting/ThomazBellucci.html,2021
Berankis R.,True,Ricardas Berankis,RicardasBerankis,active_men,14.0,https://www.tennisabstract.com/charting/RicardasBerankis.html,2021
Bergs Z.,True,Zizou Bergs,ZizouBergs,active_men,19.0,https://www.tennisabstract.com/charting/ZizouBergs.html,2021
Berrettini M.,True,Matteo Berrettini,MatteoBerrettini,active_men,126.0,https://www.tennisabstract.com/charting/MatteoBerrettini.html,2021
Bhambri Y.,True,Yuki Bhambri,YukiBhambri,retired_men,3.0,https://www.tennisabstract.com/charting/YukiBhambri.html,2021
