query_name,matched,player_name,player_slug,section,directory_matches,source_url,season
Ajdukovic D.,True,Duje Ajdukovic,DujeAjdukovic,active_men,3.0,https://www.tennisabstract.com/charting/DujeAjdukovic.html,2024
Albot R.,True,Radu Albot,RaduAlbot,active_men,24.0,https://www.tennisabstract.com/charting/RaduAlbot.html,2024
Alcaraz C.,True,Carlos Alcaraz,CarlosAlcaraz,active_men,263.0,https://www.tennisabstract.com/charting/CarlosAlcaraz.html,2024
Altmaier D.,True,Daniel Altmaier,DanielAltmaier,active_men,24.0,https://www.tennisabstract.com/charting/DanielAltmaier.html,2024
Andreozzi G.,True,Guido Andreozzi,GuidoAndreozzi,retired_men,5.0,https://www.tennisabstract.com/charting/GuidoAndreozzi.html,2024
Arnaldi M.,True,Matteo Arnaldi,MatteoArnaldi,active_men,28.0,https://www.tennisabstract.com/charting/MatteoArnaldi.html,2024
Atmane T.,True,Terence Atmane,TerenceAtmane,active_men,4.0,https://www.tennisabstract.com/charting/TerenceAtmane.html,2024
Auger-Aliassime F.,True,Felix Auger Aliassime,FelixAugerAliassime,active_men,144.0,https://www.tennisabstract.com/charting/FelixAugerAliassime.html,2024
Baez S.,True,Sebastian Baez,SebastianBaez,active_men,64.0,https://www.tennisabstract.com/charting/SebastianBaez.html,2024
Bagnis F.,True,Facundo Bagnis,FacundoBagnis,active_men,11.0,https://www.tennisabstract.com/charting/FacundoBagnis.html,2024
Bailly G.,True,Gilles Arnaud Bailly,GillesArnaudBailly,active_men,3.0,https://www.tennisabstract.com/charting/GillesArnaudBailly.html,2024
Barranco Cosano J.,False,,,,,,2024
Barrere G.,True,Gregoire Barrere,GregoireBarrere,active_men,19.0,https://www.tennisabstract.com/charting/GregoireBarrere.html,2024
Barrios M.,False,,,,,,2024
Bautista Agut R.,True,Roberto Bautista Agut,RobertoBautistaAgut,active_men,105.0,https://www.tennisabstract.com/charting/RobertoBautistaAgut.html,2024
Bellucci M.,True,Mattia Bellucci,MattiaBellucci,active_men,11.0,https://www.tennisabstract.com/charting/MattiaBellucci.html,2024
Benchetrit E.,True,Elliot Benchetrit,ElliotBenchetrit,active_men,4.0,https://www.tennisabstract.com/charting/ElliotBenchetrit.html,2024
Bergs Z.,True,Zizou Bergs,ZizouBergs,active_men,19.0,https://www.tennisabstract.com/charting/ZizouBergs.html,2024
Berrettini M.,True,Matteo Berrettini,MatteoBerrettini,active_men,126.0,https://www.tennisabstract.com/charting/MatteoBerrettini.html,2024
Blanch D.,True,Darwin Blanch,DarwinBlanch,active_men,2.0,https://www.tennisabstract.com/charting/DarwinBlanch.html,2024
Blanchet U.,True,Ugo Blanchet,UgoBlanchet,active_men,2.0,https://www.tennisabstract.com/charting/UgoBlanchet.html,2024
Blockx A.,True,Alexander Blockx,AlexanderBlockx,active_men,3.0,https://www.tennisabstract.com/charting/AlexanderBlockx.html,2024
Bolt A.,True,Alex Bolt,AlexBolt,active_men,4.0,https://www.tennisabstract.com/charting/AlexBolt.html,2024
Bonzi B.,True,Benjamin Bonzi,BenjaminBonzi,active_men,14.0,https://www.tennisabstract.com/charting/BenjaminBonzi.html,2024
Borg L.,True,Leo Borg,LeoBorg,active_men,3.0,https://www.tennisabstract.com/charting/LeoBorg.html,2024
Borges N.,True,Nuno Borges,NunoBorges,active_men,24.0,https://www.tennisabstract.com/charting/NunoBorges.html,2024
Broady L.,True,Liam Broady,LiamBroady,active_men,4.0,https://www.tennisabstract.com/charting/LiamBroady.html,2024
Broom C.,False,,,,,,2024
Brouwer G.,True,Gijs Brouwer,GijsBrouwer,active_men,16.0,https://www.tennisabstract.com/charting/GijsBrouwer.html,2024
Bu Y.,False,,,,,,2024
Bublik A.,True,Alexander Bublik,AlexanderBublik,active_men,108.0,https://www.tennisabstract.com/charting/AlexanderBublik.html,2024
Burruchaga R.,True,Roman Andres Burruchaga,RomanAndresBurruchaga,active_men,3.0,https://www.tennisabstract.com/charting/RomanAndresBurruchaga.html,2024
Cachin P.,True,Pedro Cachin,PedroCachin,active_men,10.0,https://www.tennisabstract.com/charting/PedroCachin.html,2024
Carballes Baena R.,True,Roberto Carballes Baena,RobertoCarballesBaena,active_men,30.0,https://www.tennisabstract.com/charting/RobertoCarballesBaena.html,2024
Carreno Busta P.,True,Pablo Carreno Busta,PabloCarrenoBusta,active_men,72.0,https://www.tennisabstract.com/charting/PabloCarrenoBusta.html,2024
Cazaux A.,True,Arthur Cazaux,ArthurCazaux,active_men,14.0,https://www.tennisabstract.com/charting/ArthurCazaux.html,2024
Cerundolo F.,True,Francisco Cerundolo,FranciscoCerundolo,active_men,58.0,https://www.tennisabstract.com/charting/FranciscoCerundolo.html,2024
Cerundolo J.M.,True,Juan Manuel Cerundolo,JuanManuelCerundolo,active_men,11.0,https://www.tennisabstract.com/charting/JuanManuelCerundolo.html,2024
Choinski J.,True,Jan Choinski,JanChoinski,active_men,4.0,https://www.tennisabstract.com/charting/JanChoinski.html,2024
Cilic M.,True,Marin Cilic,MarinCilic,active_men,119.0,https://www.tennisabstract.com/charting/MarinCilic.html,2024
Cobolli F.,True,Flavio Cobolli,FlavioCobolli,active_men,30.0,https://www.tennisabstract.com/charting/FlavioCobolli.html,2024
Collarini A.,True,Andrea Collarini,AndreaCollarini,active_men,2.0,https://www.tennisabstract.com/charting/AndreaCollarini.html,2024
Collignon R.,True,Raphael Collignon,RaphaelCollignon,active_men,7.0,https://www.tennisabstract.com/charting/RaphaelCollignon.html,2024
Comesana F.,True,Francisco Comesana,FranciscoComesana,active_men,15.0,https://www.tennisabstract.com/charting/FranciscoComesana.html,2024
Coria F.,True,Federico Coria,FedericoCoria,active_men,14.0,https://www.tennisabstract.com/charting/FedericoCoria.html,2024
Coric B.,True,Borna Coric,BornaCoric,active_men,76.0,https://www.tennisabstract.com/charting/BornaCoric.html,2024
Couacaud E.,True,Enzo Couacaud,EnzoCouacaud,active_men,3.0,https://www.tennisabstract.com/charting/EnzoCouacaud.html,2024
Cressy M.,True,Maxime Cressy,MaximeCressy,active_men,39.0,https://www.tennisabstract.com/charting/MaximeCressy.html,2024
Damm M.,True,Martin Damm,MartinDamm,active_men,3.0,https://www.tennisabstract.com/charting/MartinDamm.html,2024
Daniel T.,True,Taro Daniel,TaroDaniel,active_men,18.0,https://www.tennisabstract.com/charting/TaroDaniel.html,2024
Darderi L.,True,Luciano Darderi,LucianoDarderi,active_men,21.0,https://www.tennisabstract.com/charting/LucianoDarderi.html,2024
Davidovich Fokina A.,True,Alejandro Davidovich Fokina,AlejandroDavidovichFokina,active_men,64.0,https://www.tennisabstract.com/charting/AlejandroDavidovichFokina.html,2024
De Jong J.,True,Jesper De Jong,JesperDeJong,active_men,34.0,https://www.tennisabstract.com/charting/JesperDeJong.html,2024
De Minaur A.,True,Alex De Minaur,AlexDeMinaur,active_men,164.0,https://www.tennisabstract.com/charting/AlexDeMinaur.html,2024
Dellien H.,True,Hugo Dellien,HugoDellien,active_men,14.0,https://www.tennisabstract.com/charting/HugoDellien.html,2024
Diallo G.,True,Gabriel Diallo,GabrielDiallo,active_men,16.0,https://www.tennisabstract.com/charting/GabrielDiallo.html,2024
Diaz Acosta F.,True,Facundo Diaz Acosta,FacundoDiazAcosta,active_men,7.0,https://www.tennisabstract.com/charting/FacundoDiazAcosta.html,2024
Dimitrov G.,True,Grigor Dimitrov,GrigorDimitrov,active_men,197.0,https://www.tennisabstract.com/charting/GrigorDimitrov.html,2024
