query_name,matched,player_name,player_slug,section,directory_matches,source_url,season
Blockx A.,True,Alexander Blockx,AlexanderBlockx,active_men,3.0,https://www.tennisabstract.com/charting/AlexanderBlockx.html,2026
Boitan G.A.,False,,,,,,2026
Bolt A.,True,Alex Bolt,AlexBolt,active_men,4.0,https://www.tennisabstract.com/charting/AlexBolt.html,2026
Bonzi B.,True,Benjamin Bonzi,BenjaminBonzi,active_men,14.0,https://www.tennisabstract.com/charting/BenjaminBonzi.html,2026
Boogaard T.,True,Thijs Boogaard,ThijsBoogaard,active_men,2.0,https://www.tennisabstract.com/charting/ThijsBoogaard.html,2026
Borges N.,True,Nuno Borges,NunoBorges,active_men,24.0,https://www.tennisabstract.com/charting/NunoBorges.html,2026
Brooksby J.,True,Jenson Brooksby,JensonBrooksby,active_men,37.0,https://www.tennisabstract.com/charting/JensonBrooksby.html,2026
Bu Y.,False,,,,,,2026
Bublik A.,True,Alexander Bublik,AlexanderBublik,active_men,108.0,https://www.tennisabstract.com/charting/AlexanderBublik.html,2026
Budkov Kjaer N.,True,Nicolai Budkov Kjaer,NicolaiBudkovKjaer,active_men,6.0,https://www.tennisabstract.com/charting/NicolaiBudkovKjaer.html,2026
Burruchaga R.,True,Roman Andres Burruchaga,RomanAndresBurruchaga,active_men,3.0,https://www.tennisabstract.com/charting/RomanAndresBurruchaga.html,2026
Buse I.,True,Ignacio Buse,IgnacioBuse,active_men,3.0,https://www.tennisabstract.com/charting/IgnacioBuse.html,2026
Carballes Baena R.,True,Roberto Carballes Baena,RobertoCarballesBaena,active_men,30.0,https://www.tennisabstract.com/charting/RobertoCarballesBaena.html,2026
Carreno Busta P.,True,Pablo Carreno Busta,PabloCarrenoBusta,active_men,72.0,https://www.tennisabstract.com/charting/PabloCarrenoBusta.html,2026
Cazaux A.,True,Arthur Cazaux,ArthurCazaux,active_men,14.0,https://www.tennisabstract.com/charting/ArthurCazaux.html,2026
Cerundolo F.,True,Francisco Cerundolo,FranciscoCerundolo,active_men,58.0,https://www.tennisabstract.com/charting/FranciscoCerundolo.html,2026
Cerundolo J.M.,True,Juan Manuel Cerundolo,JuanManuelCerundolo,active_men,11.0,https://www.tennisabstract.com/charting/JuanManuelCerundolo.html,2026
Choinski J.,True,Jan Choinski,JanChoinski,active_men,4.0,https://www.tennisabstract.com/charting/JanChoinski.html,2026
Cilic M.,True,Marin Cilic,MarinCilic,active_men,119.0,https://www.tennisabstract.com/charting/MarinCilic.html,2026
Cina F.,True,Federico Cina,FedericoCina,active_men,5.0,https://www.tennisabstract.com/charting/FedericoCina.html,2026
Cobolli F.,True,Flavio Cobolli,FlavioCobolli,active_men,30.0,https://www.tennisabstract.com/charting/FlavioCobolli.html,2026
Collignon R.,True,Raphael Collignon,RaphaelCollignon,active_men,7.0,https://www.tennisabstract.com/charting/RaphaelCollignon.html,2026
Comesana F.,True,Francisco Comesana,FranciscoComesana,active_men,15.0,https://www.tennisabstract.com/charting/FranciscoComesana.html,2026
Coria F.,True,Federico Coria,FedericoCoria,active_men,14.0,https://www.tennisabstract.com/charting/FedericoCoria.html,2026
Damm M.,True,Martin Damm,MartinDamm,active_men,3.0,https://www.tennisabstract.com/charting/MartinDamm.html,2026
Darderi L.,True,Luciano Darderi,LucianoDarderi,active_men,21.0,https://www.tennisabstract.com/charting/LucianoDarderi.html,2026
Davidovich Fokina A.,True,Alejandro Davidovich Fokina,AlejandroDavidovichFokina,active_men,64.0,https://www.tennisabstract.com/charting/AlejandroDavidovichFokina.html,2026
De Jong J.,True,Jesper De Jong,JesperDeJong,active_men,34.0,https://www.tennisabstract.com/charting/JesperDeJong.html,2026
De Minaur A.,True,Alex De Minaur,AlexDeMinaur,active_men,164.0,https://www.tennisabstract.com/charting/AlexDeMinaur.html,2026
Dellien H.,True,Hugo Dellien,HugoDellien,active_men,14.0,https://www.tennisabstract.com/charting/HugoDellien.html,2026
Den Ouden G.,True,Guy Den Ouden,GuyDenOuden,active_men,8.0,https://www.tennisabstract.com/charting/GuyDenOuden.html,2026
Diallo G.,True,Gabriel Diallo,GabrielDiallo,active_men,16.0,https://www.tennisabstract.com/charting/GabrielDiallo.html,2026
Diaz Acosta F.,True,Facundo Diaz Acosta,FacundoDiazAcosta,active_men,7.0,https://www.tennisabstract.com/charting/FacundoDiazAcosta.html,2026
Dimitrov G.,True,Grigor Dimitrov,GrigorDimitrov,active_men,197.0,https://www.tennisabstract.com/charting/GrigorDimitrov.html,2026
Djere L.,True,Laslo Djere,LasloDjere,active_men,46.0,https://www.tennisabstract.com/charting/LasloDjere.html,2026
Djokovic N.,True,Novak Djokovic,NovakDjokovic,active_men,654.0,https://www.tennisabstract.com/charting/NovakDjokovic.html,2026
Draper J.,True,Jack Draper,JackDraper,active_men,46.0,https://www.tennisabstract.com/charting/JackDraper.html,2026
Draxl L.,True,Liam Draxl,LiamDraxl,active_men,2.0,https://www.tennisabstract.com/charting/LiamDraxl.html,2026
Droguet T.,True,Titouan Droguet,TitouanDroguet,active_men,2.0,https://www.tennisabstract.com/charting/TitouanDroguet.html,2026
Duckworth J.,True,James Duckworth,JamesDuckworth,active_men,15.0,https://www.tennisabstract.com/charting/JamesDuckworth.html,2026
Dzumhur D.,True,Damir Dzumhur,DamirDzumhur,active_men,24.0,https://www.tennisabstract.com/charting/DamirDzumhur.html,2026
Echargui M.,True,Moez Echargui,MoezEchargui,active_men,2.0,https://www.tennisabstract.com/charting/MoezEchargui.html,2026
Etcheverry T.,True,Tomas Martin Etcheverry,TomasMartinEtcheverry,active_men,32.0,https://www.tennisabstract.com/charting/TomasMartinEtcheverry.html,2026
Faria J.,True,Jaime Faria,JaimeFaria,active_men,3.0,https://www.tennisabstract.com/charting/JaimeFaria.html,2026
Fearnley J.,True,Jacob Fearnley,JacobFearnley,active_men,11.0,https://www.tennisabstract.com/charting/JacobFearnley.html,2026
Fery A.,True,Arthur Fery,ArthurFery,active_men,3.0,https://www.tennisabstract.com/charting/ArthurFery.html,2026
Fils A.,True,Arthur Fils,ArthurFils,active_men,74.0,https://www.tennisabstract.com/charting/ArthurFils.html,2026
Fonseca J.,True,Joao Fonseca,JoaoFonseca,active_men,52.0,https://www.tennisabstract.com/charting/JoaoFonseca.html,2026
Fritz T.,True,Taylor Fritz,TaylorFritz,active_men,169.0,https://www.tennisabstract.com/charting/TaylorFritz.html,2026
Fucsovics M.,True,Marton Fucsovics,MartonFucsovics,active_men,51.0,https://www.tennisabstract.com/charting/MartonFucsovics.html,2026
Galarneau A.,True,Alexis Galarneau,AlexisGalarneau,active_men,4.0,https://www.tennisabstract.com/charting/AlexisGalarneau.html,2026
Garin C.,True,Cristian Garin,CristianGarin,active_men,41.0,https://www.tennisabstract.com/charting/CristianGarin.html,2026
Gaston H.,True,Hugo Gaston,HugoGaston,active_men,19.0,https://www.tennisabstract.com/charting/HugoGaston.html,2026
Gaubas V.,True,Vilius Gaubas,ViliusGaubas,active_men,2.0,https://www.tennisabstract.com/charting/ViliusGaubas.html,2026
Gea A.,False,,,,,,2026
Giron M.,True,Marcos Giron,MarcosGiron,active_men,36.0,https://www.tennisabstract.com/charting/MarcosGiron.html,2026
Gomez F.A.,True,Federico Agustin Gomez,FedericoAgustinGomez,active_men,2.0,https://www.tennisabstract.com/charting/FedericoAgustinGomez.html,2026
Grenier H.,True,Hugo Grenier,HugoGrenier,active_men,4.0,https://www.tennisabstract.com/charting/HugoGrenier.html,2026
Griekspoor T.,True,Tallon Griekspoor,TallonGriekspoor,active_men,118.0,https://www.tennisabstract.com/charting/TallonGriekspoor.html,2026
Habib H.,True,Hady Habib,HadyHabib,active_men,3.0,https://www.tennisabstract.com/charting/HadyHabib.html,2026
Halys Q.,True,Quentin Halys,QuentinHalys,active_men,17.0,https://www.tennisabstract.com/charting/QuentinHalys.html,2026
Hanfmann Y.,True,Yannick Hanfmann,YannickHanfmann,active_men,23.0,https://www.tennisabstract.com/charting/YannickHanfmann.html,2026
Hassan B.,True,Benjamin Hassan,BenjaminHassan,active_men,2.0,https://www.tennisabstract.com/charting/BenjaminHassan.html,2026
Heide G.,False,,,,,,2026
Herbert P.,True,Pierre Hugues Herbert,PierreHuguesHerbert,active_men,26.0,https://www.tennisabstract.com/charting/PierreHuguesHerbert.html,2026
Hijikata R.,True,Rinky Hijikata,RinkyHijikata,active_men,14.0,https://www.tennisabstract.com/charting/RinkyHijikata.html,2026
Humbert U.,True,Ugo Humbert,UgoHumbert,active_men,74.0,https://www.tennisabstract.com/charting/UgoHumbert.html,2026
Hurkacz H.,True,Hubert Hurkacz,HubertHurkacz,active_men,329.0,https://www.tennisabstract.com/charting/HubertHurkacz.html,2026
Jacquet K.,True,Kyrian Jacquet,KyrianJacquet,active_men,3.0,https://www.tennisabstract.com/charting/KyrianJacquet.html,2026
Jarry N.,True,Nicolas Jarry,NicolasJarry,active_men,64.0,https://www.tennisabstract.com/charting/NicolasJarry.html,2026
Jianu F.C.,False,,,,,,2026
Jodar R.,True,Rafael Jodar,RafaelJodar,active_men,5.0,https://www.tennisabstract.com/charting/RafaelJodar.html,2026
Kecmanovic M.,True,Miomir Kecmanovic,MiomirKecmanovic,active_men,57.0,https://www.tennisabstract.com/charting/MiomirKecmanovic.html,2026
Khachanov K.,True,Karen Khachanov,KarenKhachanov,active_men,112.0,https://www.tennisabstract.com/charting/KarenKhachanov.html,2026
Kokkinakis T.,True,Thanasi Kokkinakis,ThanasiKokkinakis,active_men,30.0,https://www.tennisabstract.com/charting/ThanasiKokkinakis.html,2026
Kopriva V.,True,Vit Kopriva,VitKopriva,active_men,6.0,https://www.tennisabstract.com/charting/VitKopriva.html,2026
Korda S.,True,Sebastian Korda,SebastianKorda,active_men,67.0,https://www.tennisabstract.com/charting/SebastianKorda.html,2026
Kouame M.,False,,,,,,2026
Kovacevic A.,True,Aleksandar Kovacevic,AleksandarKovacevic,active_men,15.0,https://www.tennisabstract.com/charting/AleksandarKovacevic.html,2026
Kubler J.,True,Jason Kubler,JasonKubler,active_men,9.0,https://www.tennisabstract.com/charting/JasonKubler.html,2026
Kypson P.,True,Patrick Kypson,PatrickKypson,active_men,3.0,https://www.tennisabstract.com/charting/PatrickKypson.html,2026
Kyrgios N.,True,Nick Kyrgios,NickKyrgios,retired_men,147.0,https://www.tennisabstract.com/charting/NickKyrgios.html,2026
Lajovic D.,True,Dusan Lajovic,DusanLajovic,active_men,51.0,https://www.tennisabstract.com/charting/DusanLajovic.html,2026
Landaluce M.,True,Martin Landaluce,MartinLandaluce,active_men,3.0,https://www.tennisabstract.com/charting/MartinLandaluce.html,2026
Lehecka J.,True,Jiri Lehecka,JiriLehecka,active_men,71.0,https://www.tennisabstract.com/charting/JiriLehecka.html,2026
Machac T.,True,Tomas Machac,TomasMachac,active_men,36.0,https://www.tennisabstract.com/charting/TomasMachac.html,2026
Maestrelli F.,True,Francesco Maestrelli,FrancescoMaestrelli,active_men,2.0,https://www.tennisabstract.com/charting/FrancescoMaestrelli.html,2026
Majchrzak K.,True,Kamil Majchrzak,KamilMajchrzak,active_men,9.0,https://www.tennisabstract.com/charting/KamilMajchrzak.html,2026
Mannarino A.,True,Adrian Mannarino,AdrianMannarino,active_men,96.0,https://www.tennisabstract.com/charting/AdrianMannarino.html,2026
Marcondes I.,False,,,,,,2026
Marozsan F.,True,Fabian Marozsan,FabianMarozsan,active_men,23.0,https://www.tennisabstract.com/charting/FabianMarozsan.html,2026
Martinez P.,True,Pedro Martinez,PedroMartinez,active_men,37.0,https://www.tennisabstract.com/charting/PedroMartinez.html,2026
McDonald M.,True,Mackenzie Mcdonald,MackenzieMcdonald,active_men,29.0,https://www.tennisabstract.com/charting/MackenzieMcdonald.html,2026
Medjedovic H.,True,Hamad Medjedovic,HamadMedjedovic,active_men,13.0,https://www.tennisabstract.com/charting/HamadMedjedovic.html,2026
Medvedev D.,True,Daniil Medvedev,DaniilMedvedev,active_men,340.0,https://www.tennisabstract.com/charting/DaniilMedvedev.html,2026
Mensik J.,True,Jakub Mensik,JakubMensik,active_men,39.0,https://www.tennisabstract.com/charting/JakubMensik.html,2026
Merida Aguilar D.,False,,,,,,2026
Michelsen A.,True,Alex Michelsen,AlexMichelsen,active_men,23.0,https://www.tennisabstract.com/charting/AlexMichelsen.html,2026
Midon L.,False,,,,,,2026
Miguel L.,False,,,,,,2026
Misolic F.,True,Filip Misolic,FilipMisolic,active_men,7.0,https://www.tennisabstract.com/charting/FilipMisolic.html,2026
Mmoh M.,True,Michael Mmoh,MichaelMmoh,active_men,7.0,https://www.tennisabstract.com/charting/MichaelMmoh.html,2026
Mochizuki S.,True,Shintaro Mochizuki,ShintaroMochizuki,active_men,3.0,https://www.tennisabstract.com/charting/ShintaroMochizuki.html,2026
Molcan A.,True,Alex Molcan,AlexMolcan,active_men,16.0,https://www.tennisabstract.com/charting/AlexMolcan.html,2026
Moller E.,True,Elmer Moller,ElmerMoller,active_men,6.0,https://www.tennisabstract.com/charting/ElmerMoller.html,2026
Monfils G.,True,Gael Monfils,GaelMonfils,active_men,150.0,https://www.tennisabstract.com/charting/GaelMonfils.html,2026
Monteiro T.,True,Thiago Monteiro,ThiagoMonteiro,active_men,19.0,https://www.tennisabstract.com/charting/ThiagoMonteiro.html,2026
Moutet C.,True,Corentin Moutet,CorentinMoutet,active_men,31.0,https://www.tennisabstract.com/charting/CorentinMoutet.html,2026
Mpetshi G.,False,,,,,,2026
Muller A.,True,Alexandre Muller,AlexandreMuller,active_men,15.0,https://www.tennisabstract.com/charting/AlexandreMuller.html,2026
Munar J.,True,Jaume Munar,JaumeMunar,active_men,44.0,https://www.tennisabstract.com/charting/JaumeMunar.html,2026
Musetti L.,True,Lorenzo Musetti,LorenzoMusetti,active_men,138.0,https://www.tennisabstract.com/charting/LorenzoMusetti.html,2026
Nakashima B.,True,Brandon Nakashima,BrandonNakashima,active_men,55.0,https://www.tennisabstract.com/charting/BrandonNakashima.html,2026
Nardi L.,True,Luca Nardi,LucaNardi,active_men,9.0,https://www.tennisabstract.com/charting/LucaNardi.html,2026
Nava E.,True,Emilio Nava,EmilioNava,active_men,6.0,https://www.tennisabstract.com/charting/EmilioNava.html,2026
Navone M.,True,Mariano Navone,MarianoNavone,active_men,17.0,https://www.tennisabstract.com/charting/MarianoNavone.html,2026
Norrie C.,True,Cameron Norrie,CameronNorrie,active_men,77.0,https://www.tennisabstract.com/charting/CameronNorrie.html,2026
O Connell C.,True,Christopher Oconnell,ChristopherOconnell,active_men,18.0,https://www.tennisabstract.com/charting/ChristopherOconnell.html,2026
Opelka R.,True,Reilly Opelka,ReillyOpelka,active_men,67.0,https://www.tennisabstract.com/charting/ReillyOpelka.html,2026
Pacheco Mendez R.,False,,,,,,2026
Passaro F.,True,Francesco Passaro,FrancescoPassaro,active_men,3.0,https://www.tennisabstract.com/charting/FrancescoPassaro.html,2026
Paul T.,True,Tommy Paul,TommyPaul,active_men,100.0,https://www.tennisabstract.com/charting/TommyPaul.html,2026
Pavlovic L.,True,Luka Pavlovic,LukaPavlovic,active_men,2.0,https://www.tennisabstract.com/charting/LukaPavlovic.html,2026
Pellegrino A.,True,Andrea Pellegrino,AndreaPellegrino,active_men,3.0,https://www.tennisabstract.com/charting/AndreaPellegrino.html,2026
Pinnington Jones J.,False,,,,,,2026
Popyrin A.,True,Alexei Popyrin,AlexeiPopyrin,active_men,37.0,https://www.tennisabstract.com/charting/AlexeiPopyrin.html,2026
Prizmic D.,True,Dino Prizmic,DinoPrizmic,active_men,6.0,https://www.tennisabstract.com/charting/DinoPrizmic.html,2026
Quinn E.,True,Ethan Quinn,EthanQuinn,active_men,10.0,https://www.tennisabstract.com/charting/EthanQuinn.html,2026
Reis Da Silva J.,False,,,,,,2026
Rinderknech A.,True,Arthur Rinderknech,ArthurRinderknech,active_men,26.0,https://www.tennisabstract.com/charting/ArthurRinderknech.html,2026
Rocha H.,True,Henrique Rocha,HenriqueRocha,active_men,2.0,https://www.tennisabstract.com/charting/HenriqueRocha.html,2026
Rottgering M.,True,Mees Rottgering,MeesRottgering,active_men,3.0,https://www.tennisabstract.com/charting/MeesRottgering.html,2026
Royer V.,True,Valentin Royer,ValentinRoyer,active_men,6.0,https://www.tennisabstract.com/charting/ValentinRoyer.html,2026
Rublev A.,True,Andrey Rublev,AndreyRublev,active_men,223.0,https://www.tennisabstract.com/charting/AndreyRublev.html,2026
Ruud C.,True,Casper Ruud,CasperRuud,active_men,220.0,https://www.tennisabstract.com/charting/CasperRuud.html,2026
Sakamoto R.,True,Rei Sakamoto,ReiSakamoto,active_men,2.0,https://www.tennisabstract.com/charting/ReiSakamoto.html,2026
Sakellaridis S.,True,Stefanos Sakellaridis,StefanosSakellaridis,active_men,3.0,https://www.tennisabstract.com/charting/StefanosSakellaridis.html,2026
Schoolkate T.,True,Tristan Schoolkate,TristanSchoolkate,active_men,3.0,https://www.tennisabstract.com/charting/TristanSchoolkate.html,2026
Seyboth Wild T.,True,Thiago Seyboth Wild,ThiagoSeybothWild,active_men,19.0,https://www.tennisabstract.com/charting/ThiagoSeybothWild.html,2026
Shang J.,True,Juncheng Shang,JunchengShang,active_men,14.0,https://www.tennisabstract.com/charting/JunchengShang.html,2026
Shapovalov D.,True,Denis Shapovalov,DenisShapovalov,active_men,112.0,https://www.tennisabstract.com/charting/DenisShapovalov.html,2026
Shelton B.,False,,,,,,2026
Shevchenko A.,True,Alexander Shevchenko,AlexanderShevchenko,active_men,24.0,https://www.tennisabstract.com/charting/AlexanderShevchenko.html,2026
Shimabukuro S.,False,,,,,,2026
Sinner J.,True,Jannik Sinner,JannikSinner,active_men,297.0,https://www.tennisabstract.com/charting/JannikSinner.html,2026
Skatov T.,True,Timofey Skatov,TimofeySkatov,active_men,4.0,https://www.tennisabstract.com/charting/TimofeySkatov.html,2026
Smith C.,False,,,,,,2026
Sonego L.,True,Lorenzo Sonego,LorenzoSonego,active_men,57.0,https://www.tennisabstract.com/charting/LorenzoSonego.html,2026
Soto M.,False,,,,,,2026
Spizzirri E.,True,Eliot Spizzirri,EliotSpizzirri,active_men,3.0,https://www.tennisabstract.com/charting/EliotSpizzirri.html,2026
Struff J.L.,True,Jan Lennard Struff,JanLennardStruff,active_men,63.0,https://www.tennisabstract.com/charting/JanLennardStruff.html,2026
Svajda T.,False,,,,,,2026
Svajda Z.,True,Zachary Svajda,ZacharySvajda,active_men,4.0,https://www.tennisabstract.com/charting/ZacharySvajda.html,2026
Svrcina D.,True,Dalibor Svrcina,DaliborSvrcina,active_men,3.0,https://www.tennisabstract.com/charting/DaliborSvrcina.html,2026
Sweeny D.,False,,,,,,2026
Taberner C.,True,Carlos Taberner,CarlosTaberner,active_men,4.0,https://www.tennisabstract.com/charting/CarlosTaberner.html,2026
Tabilo A.,True,Alejandro Tabilo,AlejandroTabilo,active_men,31.0,https://www.tennisabstract.com/charting/AlejandroTabilo.html,2026
Thompson J.,True,Jordan Thompson,JordanThompson,active_men,37.0,https://www.tennisabstract.com/charting/JordanThompson.html,2026
Tiafoe F.,True,Frances Tiafoe,FrancesTiafoe,active_men,89.0,https://www.tennisabstract.com/charting/FrancesTiafoe.html,2026
Tien L.,True,Learner Tien,LearnerTien,active_men,33.0,https://www.tennisabstract.com/charting/LearnerTien.html,2026
Tirante T.A.,True,Thiago Agustin Tirante,ThiagoAgustinTirante,active_men,3.0,https://www.tennisabstract.com/charting/ThiagoAgustinTirante.html,2026
Trungelliti M.,True,Marco Trungelliti,MarcoTrungelliti,active_men,5.0,https://www.tennisabstract.com/charting/MarcoTrungelliti.html,2026
Tseng C.H.,True,Chun Hsin Tseng,ChunHsinTseng,active_men,5.0,https://www.tennisabstract.com/charting/ChunHsinTseng.html,2026
Tsitsipas S.,True,Stefanos Tsitsipas,StefanosTsitsipas,active_men,253.0,https://www.tennisabstract.com/charting/StefanosTsitsipas.html,2026
Turcanu R.D.,False,,,,,,2026
Ugo Carabelli C.,True,Camilo Ugo Carabelli,CamiloUgoCarabelli,active_men,11.0,https://www.tennisabstract.com/charting/CamiloUgoCarabelli.html,2026
Vacherot V.,True,Valentin Vacherot,ValentinVacherot,active_men,11.0,https://www.tennisabstract.com/charting/ValentinVacherot.html,2026
Vallejo D.,True,Adolfo Daniel Vallejo,AdolfoDanielVallejo,active_men,2.0,https://www.tennisabstract.com/charting/AdolfoDanielVallejo.html,2026
Van Assche L.,True,Luca Van Assche,LucaVanAssche,active_men,11.0,https://www.tennisabstract.com/charting/LucaVanAssche.html,2026
Van De Zandschulp B.,True,Botic Van De Zandschulp,BoticVanDeZandschulp,active_men,110.0,https://www.tennisabstract.com/charting/BoticVanDeZandschulp.html,2026
Vavassori A.,True,Andrea Vavassori,AndreaVavassori,active_men,8.0,https://www.tennisabstract.com/charting/AndreaVavassori.html,2026
Virtanen O.,True,Otto Virtanen,OttoVirtanen,active_men,11.0,https://www.tennisabstract.com/charting/OttoVirtanen.html,2026
Vukic A.,True,Aleksandar Vukic,AleksandarVukic,active_men,18.0,https://www.tennisabstract.com/charting/AleksandarVukic.html,2026
Walton A.,True,Adam Walton,AdamWalton,active_men,3.0,https://www.tennisabstract.com/charting/AdamWalton.html,2026
Watt J.,False,,,,,,2026
Wawrinka S.,True,Stan Wawrinka,StanWawrinka,active_men,181.0,https://www.tennisabstract.com/charting/StanWawrinka.html,2026
Wong C.,True,Coleman Wong,ColemanWong,active_men,4.0,https://www.tennisabstract.com/charting/ColemanWong.html,2026
Wu Y.,True,Yibing Wu,YibingWu,active_men,9.0,https://www.tennisabstract.com/charting/YibingWu.html,2026
Ymer E.,True,Elias Ymer,EliasYmer,active_men,7.0,https://www.tennisabstract.com/charting/EliasYmer.html,2026
Zayid M.S.,False,,,,,,2026
Zhang Zh.,True,Zhizhen Zhang,ZhizhenZhang,active_men,28.0,https://www.tennisabstract.com/charting/ZhizhenZhang.html,2026
Zheng M.,True,Michael Zheng,MichaelZheng,active_men,5.0,https://www.tennisabstract.com/charting/MichaelZheng.html,2026
Zverev A.,True,Alexander Zverev,AlexanderZverev,active_men,336.0,https://www.tennisabstract.com/charting/AlexanderZverev.html,2026
