query_name,matched,player_name,player_slug,section,directory_matches,source_url,season
Ahouda A.,False,,,,,,2016
Albot R.,True,Radu Albot,RaduAlbot,active_men,24.0,https://www.tennisabstract.com/charting/RaduAlbot.html,2016
Almagro N.,True,Nicolas Almagro,NicolasAlmagro,retired_men,26.0,https://www.tennisabstract.com/charting/NicolasAlmagro.html,2016
Anderson K.,True,Kevin Anderson,KevinAnderson,retired_men,51.0,https://www.tennisabstract.com/charting/KevinAnderson.html,2016
Anderson O.,True,Kevin Anderson,KevinAnderson,retired_men,51.0,https://www.tennisabstract.com/charting/KevinAnderson.html,2016
Andreozzi G.,True,Guido Andreozzi,GuidoAndreozzi,retired_men,5.0,https://www.tennisabstract.com/charting/GuidoAndreozzi.html,2016
Andujar P.,True,Pablo Andujar,PabloAndujar,retired_men,19.0,https://www.tennisabstract.com/charting/PabloAndujar.html,2016
Arguello F.,True,Facundo Arguello,FacundoArguello,retired_men,3.0,https://www.tennisabstract.com/charting/FacundoArguello.html,2016
Arnaboldi A.,True,Andrea Arnaboldi,AndreaArnaboldi,retired_men,3.0,https://www.tennisabstract.com/charting/AndreaArnaboldi.html,2016
Arvidsson I.,False,,,,,,2016
Bachinger M.,True,Matthias Bachinger,MatthiasBachinger,retired_men,4.0,https://www.tennisabstract.com/charting/MatthiasBachinger.html,2016
Baghdatis M.,True,Marcos Baghdatis,MarcosBaghdatis,retired_men,36.0,https://www.tennisabstract.com/charting/MarcosBaghdatis.html,2016
Bagnis F.,True,Facundo Bagnis,FacundoBagnis,active_men,11.0,https://www.tennisabstract.com/charting/FacundoBagnis.html,2016
Baker B.,True,Brian Baker,BrianBaker,retired_men,2.0,https://www.tennisabstract.com/charting/BrianBaker.html,2016
Barrere G.,True,Gregoire Barrere,GregoireBarrere,active_men,19.0,https://www.tennisabstract.com/charting/GregoireBarrere.html,2016
Barton M.,False,,,,,,2016
Basic M.,True,Mirza Basic,MirzaBasic,active_men,7.0,https://www.tennisabstract.com/charting/MirzaBasic.html,2016
Basilashvili N.,True,Nikoloz Basilashvili,NikolozBasilashvili,active_men,51.0,https://www.tennisabstract.com/charting/NikolozBasilashvili.html,2016
Bautista Agut R.,True,Roberto Bautista Agut,RobertoBautistaAgut,active_men,105.0,https://www.tennisabstract.com/charting/RobertoBautistaAgut.html,2016
Bautista R.,False,,,,,,2016
Beck A.,True,Annika Beck,AnnikaBeck,retired_women,16.0,https://www.tennisabstract.com/charting/AnnikaBeck.html,2016
Becker B.,True,Benjamin Becker,BenjaminBecker,retired_men,6.0,https://www.tennisabstract.com/charting/BenjaminBecker.html,2016
Bedene A.,True,Aljaz Bedene,AljazBedene,retired_men,37.0,https://www.tennisabstract.com/charting/AljazBedene.html,2016
Bellier A.,True,Antoine Bellier,AntoineBellier,retired_men,2.0,https://www.tennisabstract.com/charting/AntoineBellier.html,2016
Bellucci T.,True,Thomaz Bellucci,ThomazBellucci,retired_men,21.0,https://www.tennisabstract.com/charting/ThomazBellucci.html,2016
Bemelmans R.,True,Ruben Bemelmans,RubenBemelmans,retired_men,3.0,https://www.tennisabstract.com/charting/RubenBemelmans.html,2016
Benneteau J.,True,Julien Benneteau,JulienBenneteau,retired_men,11.0,https://www.tennisabstract.com/charting/JulienBenneteau.html,2016
Berankis R.,True,Ricardas Berankis,RicardasBerankis,active_men,14.0,https://www.tennisabstract.com/charting/RicardasBerankis.html,2016
Berdych T.,True,Tomas Berdych,TomasBerdych,retired_men,115.0,https://www.tennisabstract.com/charting/TomasBerdych.html,2016
Berlocq C.,True,Carlos Berlocq,CarlosBerlocq,retired_men,12.0,https://www.tennisabstract.com/charting/CarlosBerlocq.html,2016
Berrer M.,True,Michael Berrer,MichaelBerrer,retired_men,5.0,https://www.tennisabstract.com/charting/MichaelBerrer.html,2016
Bhambri Y.,True,Yuki Bhambri,YukiBhambri,retired_men,3.0,https://www.tennisabstract.com/charting/YukiBhambri.html,2016
Bolelli S.,True,Simone Bolelli,SimoneBolelli,retired_men,4.0,https://www.tennisabstract.com/charting/SimoneBolelli.html,2016
Bourgue M.,True,Mathias Bourgue,MathiasBourgue,active_men,3.0,https://www.tennisabstract.com/charting/MathiasBourgue.html,2016
Brands D.,False,,,,,,2016
Broady L.,True,Liam Broady,LiamBroady,active_men,4.0,https://www.tennisabstract.com/charting/LiamBroady.html,2016
Brown D.,True,Dustin Brown,DustinBrown,retired_men,21.0,https://www.tennisabstract.com/charting/DustinBrown.html,2016
Bublik A.,True,Alexander Bublik,AlexanderBublik,active_men,108.0,https://www.tennisabstract.com/charting/AlexanderBublik.html,2016
Cachin P.,True,Pedro Cachin,PedroCachin,active_men,10.0,https://www.tennisabstract.com/charting/PedroCachin.html,2016
Cacic N.,False,,,,,,2016
Carballes Baena R.,True,Roberto Carballes Baena,RobertoCarballesBaena,active_men,30.0,https://www.tennisabstract.com/charting/RobertoCarballesBaena.html,2016
Carreno Busta P.,True,Pablo Carreno Busta,PabloCarrenoBusta,active_men,72.0,https://www.tennisabstract.com/charting/PabloCarrenoBusta.html,2016
Carreno-Busta P.,True,Pablo Carreno Busta,PabloCarrenoBusta,active_men,72.0,https://www.tennisabstract.com/charting/PabloCarrenoBusta.html,2016
Caruso S.,True,Salvatore Caruso,SalvatoreCaruso,retired_men,5.0,https://www.tennisabstract.com/charting/SalvatoreCaruso.html,2016
Cecchinato M.,True,Marco Cecchinato,MarcoCecchinato,active_men,30.0,https://www.tennisabstract.com/charting/MarcoCecchinato.html,2016
Cervantes I.,False,,,,,,2016
Chardy J.,True,Jeremy Chardy,JeremyChardy,retired_men,29.0,https://www.tennisabstract.com/charting/JeremyChardy.html,2016
Chiudinelli M.,False,,,,,,2016
Choinski J.,True,Jan Choinski,JanChoinski,active_men,4.0,https://www.tennisabstract.com/charting/JanChoinski.html,2016
Chung H.,True,Hyeon Chung,HyeonChung,active_men,22.0,https://www.tennisabstract.com/charting/HyeonChung.html,2016
Cilic M.,True,Marin Cilic,MarinCilic,active_men,119.0,https://www.tennisabstract.com/charting/MarinCilic.html,2016
Clezar G.,False,,,,,,2016
Copil M.,True,Marius Copil,MariusCopil,retired_men,11.0,https://www.tennisabstract.com/charting/MariusCopil.html,2016
Coric B.,True,Borna Coric,BornaCoric,active_men,76.0,https://www.tennisabstract.com/charting/BornaCoric.html,2016
Cuevas P.,True,Pablo Cuevas,PabloCuevas,retired_men,40.0,https://www.tennisabstract.com/charting/PabloCuevas.html,2016
Dancevic F.,True,Frank Dancevic,FrankDancevic,retired_men,3.0,https://www.tennisabstract.com/charting/FrankDancevic.html,2016
Daniel T.,True,Taro Daniel,TaroDaniel,active_men,18.0,https://www.tennisabstract.com/charting/TaroDaniel.html,2016
Darcis S.,True,Steve Darcis,SteveDarcis,retired_men,14.0,https://www.tennisabstract.com/charting/SteveDarcis.html,2016
De Bakker T.,True,Thiemo De Bakker,ThiemoDeBakker,retired_men,5.0,https://www.tennisabstract.com/charting/ThiemoDeBakker.html,2016
De Loore J.,True,Joris De Loore,JorisDeLoore,active_men,2.0,https://www.tennisabstract.com/charting/JorisDeLoore.html,2016
De Schepper K.,True,Kenny De Schepper,KennyDeSchepper,active_men,2.0,https://www.tennisabstract.com/charting/KennyDeSchepper.html,2016
Del Potro J.M.,True,Juan Martin Del Potro,JuanMartinDelPotro,retired_men,183.0,https://www.tennisabstract.com/charting/JuanMartinDelPotro.html,2016
